voiceID,speaker,gender,Emotion,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,LPC,LTAS mean,LTAS stdev,LTAS max,LTAS min,LTAS range,LTAS slope,Formant 1 mean,Formant 1 stdev,Formant 2 mean,Formant 2 stdev,Formant 3 mean,Formant 3 stdev,Pitch mean,Pitch stdev,Pitch max,Pitch min,Pitch range,Intensity mean,Intensity stdev,Intensity max,Intensity min,Intensity range,HNR,Duration,ZCR,Jitter PCA,shimmer PCA,Ed5,Ed4,Ed3,Ed2,Ed1,Ea,wentropy
N-02-05-02 (2).wav,5,female,happy,-497.2661,97.95496,-86.552704,6.7048774,-13.91766,-29.577282,-2.4312086,-31.67847,-2.6833887,-4.7391133,-4.3186245,-4.8059764,-7.324868,0.021713575,-21.89365138,24.44946575,33.13276675,-94.70287305,127.8356398,-0.159643684,988.440983,301.9561355,2045.507229,333.2753513,2934.739064,300.9940274,367.2719125,77.55271001,478.6701857,229.5280274,249.1421584,45.02456058,12.7888766,68.44465143,20.02343727,48.42121416,5.684973607,1.816961451,0.140080737,-0.05797329,0.438416269,32.42518375,33.13134974,12.512249,0.973664357,0.035981671,20.92157148,109.0775227
N-02-05-02 (20).wav,5,female,happy,-444.63217,132.16978,-54.16507,-12.264443,-7.12368,-20.218063,-21.393797,-27.174881,-17.054836,-8.532746,2.8010497,-9.12106,-12.50526,0.009404977,-21.88744574,24.5121096,43.74185432,-86.30465003,130.0465044,-2.564983861,707.0014111,309.2543258,1880.573616,361.4357069,2848.385891,383.9333329,270.7670688,44.18855459,456.1976969,208.4003651,247.7973319,56.54339192,10.69897621,74.18919543,27.41755578,46.77163965,11.42250627,1.787936508,0.070287298,-0.19522585,-1.587331931,40.78327498,16.78165261,3.754005981,0.201659461,0.007676949,38.47173002,417.5881696
N-02-05-02 (21).wav,5,female,happy,-493.687,122.10128,-27.267632,23.609583,-5.813739,-13.995935,-5.7601433,-31.092613,-14.881849,-10.325524,-7.070697,-14.466159,-14.786826,0.008087655,-19.7557226,25.0668422,48.51931346,-93.45606499,141.9753784,-6.719808022,632.2889926,414.7438199,1756.424249,536.9160938,2878.535041,427.1562979,254.3209671,26.64416098,317.1634676,145.3916834,171.7717842,55.10605451,9.632008868,70.95833697,24.05089633,46.90744064,17.93819712,4.678820862,0.056327593,-1.685888612,-3.95806719,22.71156141,5.626359803,1.771740507,1.350723474,0.090562948,68.44905186,658.1571581
N-02-05-02 (22).wav,5,female,happy,-450.65088,110.27207,-48.208775,4.8500986,7.123979,-23.178598,-16.555223,-15.81234,-17.710327,-12.792018,-4.0812,-14.376134,-13.417746,0.01166759,-21.85615666,25.02819914,43.95426414,-100.214447,144.1687111,-1.020174844,646.1852267,268.1788537,1908.40793,415.3974632,2934.252038,306.487409,282.2737082,42.38689639,402.8826644,172.2757386,230.6069258,55.85688546,11.12475721,75.49364251,22.30909078,53.18455173,14.50500906,4.098321995,0.070151119,-2.379777524,-2.484207481,37.32092336,14.69613492,6.202466447,0.549171994,0.005232442,41.22607084,801.5945428
N-02-05-02 (23).wav,5,female,happy,-406.201,138.09567,-52.257915,11.218966,-21.525608,-18.35055,-21.609097,-28.085196,-2.459414,-26.744234,-10.271838,-8.653895,-20.07262,0.007494052,-19.3316878,26.72216169,47.65524778,-95.33521167,142.9904595,-5.931795839,664.7362595,275.8846173,1670.792214,516.898778,2880.082467,279.6030573,333.7717805,89.98054186,520.6966074,118.2874663,402.4091412,61.51381655,8.916902377,75.16090359,34.30658365,40.85431994,13.40127432,1.973696145,0.06234295,-0.641848346,-2.286575448,29.98414713,14.87460935,2.024713602,0.279770884,0.027827683,52.80893135,777.5253829
N-02-05-02 (24).wav,5,female,happy,-383.15833,119.22672,-73.02677,4.798596,-28.108938,-11.699856,-12.918823,-39.546165,-11.026722,-29.102127,-16.404678,-11.050557,-22.69462,0.011660576,-15.78110355,26.34357047,50.56902945,-81.83769422,132.4067237,1.651046556,689.2110697,295.2948163,1838.448574,389.5024496,2800.842575,407.3331275,332.9150271,82.53351839,528.0348827,223.4801486,304.554734,62.61851247,9.691865117,75.085658,24.83653113,50.24912687,10.88354583,1.945396825,0.089375814,0.167093026,0.128028879,23.23662129,18.66655527,4.019107874,0.806317668,0.077442838,53.19395506,1043.565471
N-02-05-02 (25).wav,5,female,happy,-404.23053,133.71413,-51.723167,-11.950055,-8.481714,-30.60565,-10.58368,-7.3641243,-13.976978,-10.802369,-1.3347422,-8.939937,-11.507364,0.007830064,-19.69417544,26.60184692,48.04112324,-92.37378454,140.4149078,-3.605633877,719.7618362,203.6746286,1603.858042,380.5170672,2906.127703,298.6486631,235.499278,34.45009169,302.9630854,102.8030443,200.1600411,59.45319987,13.45900367,76.04147069,18.70263854,57.33883214,13.00116212,2.255510204,0.070269932,-1.419006878,-1.191030405,32.10649016,13.13211632,2.627659611,0.314141376,0.005147123,51.81444542,997.9827836
N-02-05-02 (26).wav,5,female,happy,-545.05115,89.63127,-33.122906,1.0149509,-4.773481,-5.7021365,-9.502849,-19.51946,-5.457104,-12.904238,1.0372846,0.86368954,-11.250346,0.015086949,-20.79069451,25.27777066,40.83701407,-91.624359,132.4613731,-0.995340691,836.8018345,323.7986594,1852.438096,260.2391216,2862.882191,262.3153851,293.9621802,49.36861655,514.8670339,223.6517657,291.2152682,39.25591867,22.04719017,72.1781476,8.951676907,63.2264707,10.1804352,1.915646259,0.264533721,-1.857504137,-2.079338456,43.11945886,30.86526126,5.457368442,0.649877519,0.065436951,19.84259697,271.4729999
N-02-05-02 (27).wav,5,female,happy,-436.4885,117.649605,-57.945133,-14.843718,-12.252813,-29.870972,-22.089064,-11.918664,-9.836967,-15.864522,2.446979,-7.3389034,-14.448707,0.010793686,-21.11436405,24.65561332,48.31225501,-81.5154834,129.8277384,0.794132974,762.4350874,164.7160621,1765.682607,444.4232679,2922.318869,245.5841099,292.5490632,58.17101431,498.0369039,103.2991389,394.737765,55.79613681,12.61895546,75.06554688,18.33850062,56.72704626,10.02312369,1.249750567,0.096471716,-1.889007103,0.255079468,59.96921,17.18376763,3.705632493,0.26808582,0.004265188,18.86903886,317.3734313
N-02-05-02 (28).wav,5,female,happy,-480.081,67.683525,-48.151775,16.18813,-12.937528,-25.92064,-15.774087,-24.721802,-15.357736,-16.335482,-4.3717213,-9.649246,-12.377054,0.015895903,-17.75050963,27.0199326,46.80738171,-104.4408463,151.2482281,2.453318169,765.9676379,380.6875881,1887.803394,534.5026578,3043.999248,400.4390127,337.2854563,63.78933172,522.3135459,194.884212,327.4293339,51.40209667,16.87108014,77.42202309,9.01766064,68.40436245,13.16338263,5.537981859,0.133108738,-1.88037254,-2.677133283,42.59609563,32.27844627,6.116115379,0.836812513,0.017948792,18.15458141,1316.872497
N-02-05-02 (29).wav,5,female,happy,-473.8983,122.87358,-69.8168,-7.7038894,6.193557,-26.01329,-22.730892,-18.648191,-10.599097,-11.913527,-1.0687402,-3.1723938,-10.984764,0.021767935,-18.72601982,22.52486082,42.77623737,-78.61239401,121.3886314,1.817247048,732.5373212,270.6451582,1834.238799,426.9757211,2808.943873,299.0662461,298.3032822,46.70255906,514.2719054,213.3687445,300.9031609,54.71782987,13.70141568,72.15338808,13.30113456,58.85225352,11.44380513,1.857573696,0.09944458,-2.300886942,-1.267982321,30.37258694,30.18600879,13.61876291,0.797533313,0.006756415,25.01835162,404.054652
N-02-05-02 (3).wav,5,female,happy,-454.922,135.29387,-90.68449,-10.783345,9.137925,-17.67945,-16.906742,-26.8292,-12.820604,-17.63435,1.3447824,-5.720983,-12.813584,0.022333482,-22.48731938,25.63964496,37.237493,-95.74649347,132.9839865,4.694423289,798.8185131,274.4001844,1868.505914,253.6512283,2823.175116,250.9845014,321.2306039,41.17184868,390.1229396,221.0209304,169.1020092,56.89322466,9.067600237,71.35800593,33.23492198,38.12308395,10.40536167,1.544126984,0.072808565,-1.974778151,-1.548087283,33.54134053,42.18442695,12.07237601,0.618270777,0.007282431,11.5763033,297.9834432
N-02-05-02 (30).wav,5,female,happy,-451.2117,106.48139,-41.224648,-9.715847,1.5956491,-10.333517,-25.096947,-17.43968,-1.7769758,-12.192013,-0.6314476,-3.0758495,-10.748229,0.010575056,-22.46637134,25.1341484,44.12113192,-96.906757,141.0278889,-1.718213257,770.6940324,270.9716957,1912.612682,356.2330955,2769.23324,397.4088005,317.6506145,53.19957866,456.5163657,220.2381722,236.2781935,53.62359539,13.97640638,76.60095724,18.02536212,58.57559512,14.27996326,3.235124717,0.079299325,-2.090555544,-3.197030067,41.69374015,16.39247244,5.169414322,0.189285962,0.007544375,36.54754275,805.7005626
N-02-05-02 (4).wav,5,female,happy,-493.1465,97.8696,-72.45389,-9.532536,-2.3958762,-25.053268,-31.236862,-25.271967,-3.1297011,-7.0130763,4.345172,-5.0127296,-18.586687,0.016267717,-21.55240428,24.65537956,42.92551817,-103.5940524,146.5195706,6.209591819,876.7231067,413.7628483,2104.615088,422.6990574,2929.169934,485.8424042,244.4373386,48.8931937,348.9980268,100.3263672,248.6716596,49.15063186,13.96784489,71.64276815,12.39875183,59.24401632,10.14199143,1.840181406,0.113354953,-2.411794823,-2.267435975,41.02915739,25.64555827,9.170121778,0.517569699,0.016254685,23.62133817,230.0649152
N-02-05-02 (5).wav,5,female,happy,-457.9819,106.53936,-42.354816,6.703267,-14.768855,-18.100962,-8.609883,-8.61984,-1.2243873,-17.848816,-6.794872,-8.726474,-13.457028,0.018333694,-17.6313458,26.87735759,41.63277797,-95.28754475,136.9203227,-2.375302137,838.4342228,365.7103902,1856.542699,506.4125984,3090.80049,382.2889452,249.1643422,53.67536124,457.8599823,100.622858,357.2371243,50.87001245,14.19492494,75.63273374,10.56450481,65.06822893,6.58959782,5.12,0.114178273,0.044667729,0.355536841,46.63590212,27.53951902,6.028978803,1.987390155,0.1298672,17.6783427,718.4949977
N-02-05-02 (6).wav,5,female,happy,-476.0454,89.95449,-137.09106,16.44124,-12.874393,-28.086414,13.592011,-51.50298,4.235237,-18.661152,-1.1130991,-4.050977,-15.40111,0.06758469,-19.6721716,23.71809385,27.17221959,-83.54943079,110.7216504,6.932642214,1168.660098,457.6984364,2096.867618,289.8383902,3031.11732,355.1494811,301.1154581,95.41698241,480.3840436,151.0628707,329.321173,48.76185304,6.708306542,61.22186453,35.82675311,25.39511142,-1.370438389,1.039092971,0.138921441,7.612430231,5.934100123,7.891720912,31.0400692,33.79361699,11.53463801,0.305467945,15.43448694,29.02937772
N-02-05-02 (7).wav,5,female,happy,-395.68732,140.2496,-80.67342,-2.2842755,-16.973011,-16.706848,-11.656785,-26.16278,-13.010688,-26.06093,-1.7903564,-4.94263,-21.868374,0.014162381,-19.51062752,26.98850991,43.47282843,-89.1463097,132.6191381,0.883974467,780.2860709,224.7492363,1795.600899,288.4649267,2830.206839,281.7028607,278.4556322,26.35596504,351.5382273,208.8357161,142.7025111,58.35900117,9.691077977,74.84007209,30.92804246,43.91202963,8.462527234,1.828594104,0.078622552,-0.452624486,-0.408210256,44.2339736,32.67608052,4.664631431,0.50414336,0.015639001,17.90553208,572.1486343
N-02-05-02 (8).wav,5,female,happy,-530.8608,106.97185,-39.585644,5.8072476,-16.678444,-10.290181,-2.5503054,-22.497974,1.8525162,-12.06605,6.5826373,-16.061857,-17.289145,0.013075869,-23.24763448,23.05428524,34.47455526,-95.86768254,130.3422378,-3.785095683,810.0754921,313.3226729,1890.334484,319.4911456,2975.939208,365.6478608,224.2578792,28.64328336,379.5447325,173.3440979,206.2006346,44.15860648,13.22663034,67.48839478,14.03621391,53.45218087,8.044238195,1.706666667,0.12360114,0.161916442,0.26243473,54.71380888,15.4598777,2.983361692,1.38856159,0.145286841,25.3091033,71.05223341
N-02-05-02 (9).wav,5,female,happy,-512.7603,107.748505,-93.77156,-4.648673,3.425465,-22.411333,-3.0535214,-29.919262,-4.0784073,-11.910839,8.56017,-10.356672,-5.713362,0.028362134,-18.6396261,25.50597625,34.46355591,-85.09060722,119.5541631,4.542175035,989.8561363,508.2384324,2056.971184,454.2742533,2961.071664,449.77577,292.0984057,41.67640267,352.2324624,193.0264974,159.205965,50.18320102,10.646224,69.97590872,23.62580913,46.35009959,8.694209222,1.451247166,0.119473896,-2.210191909,0.365484486,39.01309448,33.94842467,15.60841421,2.58925133,0.085096279,8.755719034,113.302694
N-02-05-03 (1).wav,5,female,neutral,-412.63303,153.89319,-75.78471,-23.58385,-3.3056242,-13.3077965,-16.9791,-17.512861,-6.021631,-7.333102,4.838342,-6.9751024,-13.483237,0.013225635,-21.21281865,24.63643891,45.24958484,-91.30278819,136.552373,0.98252897,795.1296977,210.628869,1890.083138,263.0665958,2765.444215,331.3801775,300.6332588,31.02945859,494.9057948,219.9855224,274.9202723,57.85577621,8.234775236,74.60425738,27.83274182,46.77151556,9.832268523,4.690430839,0.061688609,-0.553139846,1.186027894,39.73263254,34.0248066,4.414339513,0.161613947,0.008586462,21.65802093,926.7565689
N-02-05-03 (10).wav,5,female,neutral,-497.83267,104.089134,-45.960308,-0.15686688,-7.2332916,-17.534874,-13.993481,-27.204592,-17.405733,-10.164728,-1.2213207,-8.00839,-15.090023,0.008244713,-22.14309381,24.693651,43.66015402,-92.37175495,136.031909,-3.975716557,707.7654888,309.8684872,1888.316189,418.0072167,2973.625231,289.4072385,335.1761883,69.14497812,472.9385128,246.3730497,226.5654631,50.62878569,18.62955888,72.5962552,10.93452634,61.66172886,13.16203579,1.044897959,0.123143458,-0.256041362,-0.997402564,27.77937875,11.45372432,3.436141353,0.273481215,0.00342589,57.05384848,235.3816995
N-02-05-03 (11).wav,5,female,neutral,-430.67474,122.91201,-52.86317,-17.632006,-17.06066,-16.6183,-18.157356,-17.80124,-4.8001323,-21.151257,-8.233968,-3.6222596,-13.738361,0.00742813,-19.43868622,25.57048635,48.2111793,-87.00689146,135.2180708,-5.765289549,874.5455273,361.5782988,1748.628688,421.6230693,2878.920974,455.8466283,294.4829268,66.74495841,414.8204561,180.9177224,233.9027337,55.37845015,15.86799222,75.44660872,10.44708766,64.99952106,11.74465162,2.705102041,0.112887272,-1.173166112,-2.200018151,56.22915681,15.84837068,0.94772872,0.121823241,0.007669939,26.84525061,943.0008388
N-02-05-03 (12).wav,5,female,neutral,-444.75095,104.67522,-52.631317,-6.6773267,-7.5395017,-19.22094,-11.980463,-18.102886,-13.855589,-12.590243,-2.3537712,-6.8002234,-12.068273,0.010685384,-18.37859707,26.16132883,46.01076025,-92.08086852,138.0916288,-1.951444117,811.9642334,349.0922273,1806.137862,428.1773507,2908.5551,422.9833208,296.2279807,45.16716013,423.4557545,186.6636643,236.7920902,54.32661098,13.73095167,75.85266842,16.62886116,59.22380726,13.5716406,5.723718821,0.096548227,-2.023456513,-2.508799324,44.94073268,17.6157541,3.801249075,0.537517147,0.017697745,33.08704925,1215.94821
N-02-05-03 (13).wav,5,female,neutral,-495.5694,110.13445,-50.26668,12.892169,7.4851,-11.74459,-11.120866,-17.76634,-13.845521,-19.609,-4.5225687,-13.962207,-10.491147,0.014931361,-21.54463748,24.99947623,40.79856308,-94.02999227,134.8285554,-0.396886482,636.3792113,301.2953925,1923.532909,310.4061387,2915.998786,181.5644583,247.3867412,35.58204246,340.2384746,189.1967722,151.0417023,47.46646229,18.07416947,72.03183351,10.27607876,61.75575475,10.11061873,1.857596372,0.147342658,-1.125484472,-1.658457497,26.25350398,19.76317029,8.453101697,0.846850989,0.026589454,44.65678359,214.4845274
N-02-05-03 (14).wav,5,female,neutral,-503.1394,102.80482,-24.30587,19.068087,-14.010974,-12.108512,7.552032,-10.802732,-3.80515,-3.9567392,-1.7145877,-4.9769287,-11.2398405,0.010200758,-19.39691166,24.91746577,47.102619,-93.84570408,140.9483231,-5.864196428,754.9060883,418.6156424,1779.714821,434.1616029,3098.80839,417.4856521,226.6102017,38.84692833,409.8298481,178.7664944,231.0633537,48.52185198,14.69085286,73.8239837,13.67771382,60.14626988,13.9748339,2.739954649,0.096949581,-0.360260791,-1.588084692,18.43188576,4.131834083,3.264398407,2.138729445,0.054060871,71.97909143,355.399717
N-02-05-03 (15).wav,5,female,neutral,-518.02234,104.995476,-37.705315,33.72032,1.4248997,-13.333726,0.55345076,-30.058006,-0.19244288,5.503448,-1.1170347,-10.233068,-6.11509,0.029860297,-22.84299516,23.80372476,36.34639082,-89.42512758,125.7715184,-4.92570426,801.6983206,478.0025417,2125.747404,332.8858392,3102.621025,304.1290265,221.0637135,58.34571289,434.8685507,165.6573894,269.2111613,46.20377201,13.8913519,66.96148589,15.60271158,51.35877431,8.538016308,1.532517007,0.12904943,0.315040225,-0.094237624,5.673392373,6.015995422,8.754718381,7.767082158,0.242652919,71.54615875,64.70778618
N-02-05-03 (16).wav,5,female,neutral,-538.61163,123.1315,-27.19722,11.050431,-4.214427,-14.853338,8.355322,-17.211071,1.4710747,-6.8034306,-2.772367,-5.7096944,-5.391242,0.009437104,-23.74200565,22.54639334,40.75612996,-99.68721455,140.4433445,-5.274604962,800.480535,367.0572849,1825.89686,461.3116281,3004.061802,373.7472898,211.6891942,12.52934093,250.6782164,179.5534349,71.1247815,44.38802656,14.70919904,65.56228002,16.25231135,49.30996867,13.51271571,3.030204082,0.108316436,-0.935533987,-3.324405708,25.03774963,6.537620346,1.770121106,1.793509733,0.106589576,64.75440961,140.1465783
N-02-05-03 (17).wav,5,female,neutral,-458.61108,133.5106,-53.211693,-16.346338,-29.008564,-40.01848,-24.260788,-18.28836,-10.020815,-21.740765,-2.0364387,2.9144893,-11.931013,0.007766386,-21.72991655,23.90232508,44.74335487,-89.72397589,134.4673308,-1.850974368,750.0431646,132.6060373,1585.784095,358.4441267,2866.899777,203.0403474,330.0170542,47.32042351,440.2796396,222.8641626,217.4154769,57.09826348,11.93791739,70.9660765,17.35770655,53.60836995,11.44005748,1.323537415,0.057702106,-0.98355602,-0.257408675,54.58089221,11.08054706,2.289194565,0.169397263,0.003680152,31.87628875,310.5907374
N-02-05-03 (18).wav,5,female,neutral,-572.16046,64.439896,-13.409262,26.631443,-23.5616,-0.22815204,11.353628,-13.165548,2.005003,-16.662981,2.0327144,-1.7648463,-13.132205,0.024124524,-17.87524429,25.88224548,39.64323694,-83.65299974,123.2962367,-4.445481446,942.0488578,353.3287519,1791.488922,509.7800791,3279.130499,455.0113362,305.1102986,58.25104684,371.6141156,182.9628923,188.6512234,37.85951243,21.0387799,72.10748143,13.60908056,58.49840088,10.09607236,1.47446712,0.222579956,-1.228402126,-2.646181096,40.99384774,24.81119855,2.525474065,4.79525067,0.485772384,26.38845659,139.3174982
N-02-05-03 (19).wav,5,female,neutral,-486.74216,109.53503,-51.1696,5.5134425,-7.0961385,-29.963348,-15.9503565,-12.030587,-11.534421,-16.279617,3.5698051,-3.5771544,-17.176313,0.011855642,-22.71331949,24.79417701,39.55203226,-95.77117283,135.3232051,-0.970780966,761.0322125,318.7092555,1816.217217,478.3598227,3049.183576,310.4904073,298.1397321,40.9723369,394.3529425,136.7396719,257.6132706,51.67698181,14.37975281,72.37544019,11.01057818,61.364862,12.26869837,3.157913832,0.093828697,-2.086385582,-1.879509918,52.3538948,18.11896264,4.757088879,0.523443445,0.009514471,24.23709577,470.9304669
N-02-05-03 (2).wav,5,female,neutral,-435.13074,130.59602,-61.454872,-33.41818,-13.468516,-14.369595,-20.4701,-14.077306,-3.2858162,-14.024453,-3.6935177,-9.458308,-16.743402,0.011093815,-23.16363202,24.87927409,41.96696307,-111.8005799,153.767543,-1.479970513,868.478798,241.5912903,1797.393284,386.2981405,2724.263782,425.5791035,306.5772417,59.44210883,413.0654041,114.7375472,298.327857,53.99890144,11.84785605,75.31780295,16.65959467,58.65820828,9.260599205,6.130068027,0.073064043,-0.063878902,0.683967336,48.21907005,21.54838927,4.417904724,0.150076851,0.006597499,25.6579616,1103.587684
N-02-05-03 (20).wav,5,female,neutral,-536.4477,91.246574,-36.34233,1.699223,-6.884187,-15.7011,-8.255729,-9.3657,-5.253742,-8.129427,7.5632596,0.52053094,-2.621582,0.009394606,-22.60766365,22.72931761,41.44266889,-97.96567277,139.4083417,0.02892951,822.1852725,320.758661,1856.729717,425.7337336,2960.044872,407.2828808,249.7201739,17.73306458,277.4592586,207.072703,70.38655559,44.07413873,15.8881457,70.06354161,12.06851082,57.99503078,12.33032293,2.159455782,0.13713392,-2.78543253,-2.815355406,63.84429725,13.07246895,2.020155121,0.592146186,0.043949712,20.42698278,138.1245938
N-02-05-03 (21).wav,5,female,neutral,-520.6923,106.69704,-40.931545,-2.3421311,7.4765267,-11.259243,-15.740335,-17.576849,-9.126008,-5.773546,2.8514316,-6.462116,-6.442911,0.01575484,-21.62005657,23.68343801,41.67954578,-100.475829,142.1553748,-0.411012824,731.1439151,247.8706022,1876.974917,367.2929498,2831.620244,325.8316967,254.4417202,41.02229133,443.7943179,177.4745538,266.319764,45.28915926,15.39220951,71.44808553,12.36734041,59.08074512,11.62637512,5.39861678,0.117116095,-1.414014373,-1.327695204,31.40939165,35.78051501,7.288991136,0.286641698,0.010943158,25.22351735,437.9103591
N-02-05-03 (22).wav,5,female,neutral,-515.17896,113.24397,-39.755062,3.8149335,2.5461385,-11.728599,-17.10121,-20.745417,-8.331571,-19.06776,-0.5530503,-4.9684224,-7.9905314,0.011300425,-21.96378397,24.11267207,41.26857145,-92.488851,133.7574225,-2.494391721,724.9999791,256.2874938,1933.489873,377.4723336,2916.710282,383.5872676,258.0449278,39.44890471,396.3216028,183.3894639,212.9321389,47.39861074,16.33696228,70.58836518,11.31532224,59.27304294,12.44520734,2.031746032,0.121340665,-1.96719606,-0.934155405,39.95332845,17.99547,4.675926245,0.429861898,0.027685257,36.91772816,192.2503809
N-02-05-03 (23).wav,5,female,neutral,-509.71762,100.31787,-14.040259,27.880903,1.0457171,-8.224458,-1.8099153,-14.366328,-5.449157,-10.34614,-3.906638,-0.7733233,-10.138432,0.011641979,-20.78488048,24.6783773,41.61618107,-108.96055,150.576731,-8.835262829,731.0266554,383.2378857,1865.498134,449.3249816,3144.591862,348.0956737,214.4555064,29.29676794,282.5492028,160.5679022,121.9813006,43.99018246,16.48347072,73.4791974,15.50077327,57.97842414,10.48893285,4.05430839,0.110447824,-0.079763812,-0.821247925,16.12261213,3.927263208,2.980307469,2.428236559,0.155549289,74.38603135,309.4289987
N-02-05-03 (24).wav,5,female,neutral,-444.55997,115.79838,-27.183353,22.368917,-9.408263,-21.344112,-11.674498,-17.377867,-5.330177,-14.064104,-4.7988195,-4.8175173,-16.840342,0.006857336,-18.31115493,26.16322134,46.51264536,-92.43227395,138.9449193,-8.88466452,713.9516311,336.0472356,1775.019143,516.1345678,3091.564447,289.4231786,269.4993522,73.83747279,475.8313011,136.3552866,339.4760145,54.43562479,14.44946891,75.3840119,15.37461862,60.00939328,12.56793397,5.553854875,0.079020012,-1.00875262,-2.352289422,28.04068339,5.745475915,2.770498985,0.563003203,0.016223094,62.86411541,1389.805551
N-02-05-03 (25).wav,5,female,neutral,-495.33804,84.05035,-23.34992,14.317571,-9.012172,-4.2631683,-7.221784,-16.654373,3.1447213,-10.4395075,-4.518805,0.61797875,-9.369293,0.008214831,-19.17658774,25.13736825,41.80456198,-89.70373356,131.5082955,-9.817949736,843.8699605,417.0798943,1970.196221,479.2857042,3067.681303,346.7237395,275.3703139,55.99707871,430.4083888,168.1624647,262.2459242,44.84279357,17.5353869,77.05333345,9.32834993,67.72498352,13.04054802,5.166439909,0.154952661,-1.531603958,-2.63840421,41.092721,8.959020694,1.340023619,0.911766672,0.085827838,47.61064018,689.7167388
N-02-05-03 (26).wav,5,female,neutral,-545.0875,116.98971,-19.26047,-5.7218275,-7.141732,-6.1579876,-6.3312254,-13.651677,0.8343309,-11.427589,1.1845874,-6.50687,-12.608831,0.005163252,-25.48617953,22.10801668,41.50143817,-94.0423538,135.543792,-10.37757705,764.1360349,253.858129,1794.129549,342.2940532,2952.422985,376.8430425,226.4832842,24.1288772,275.9016868,189.0013698,86.90031698,42.80465055,21.82020806,72.02455913,9.617924447,62.40663468,13.34385798,1.681133787,0.207330954,-0.755092272,-1.288598187,45.31893489,10.26454203,0.458019173,0.063711051,0.005296986,43.88949586,188.4075971
N-02-05-03 (27).wav,5,female,neutral,-462.64362,118.698105,-30.208723,18.134718,-4.175354,-20.77949,-4.864422,-12.031423,-7.5253277,-9.298181,-3.0311067,-2.480689,-6.1643157,0.008633614,-20.51753759,24.94220473,44.28688448,-91.24373702,135.5306215,-8.0423268,763.8188469,352.1315661,1731.246821,505.1901291,2996.477529,350.0986848,258.2602207,52.13768331,416.7920188,165.9751113,250.8169075,51.73577915,12.88193211,73.90846146,21.96586436,51.9425971,12.23218658,4.601405896,0.076144817,-0.92047979,-1.33523269,42.95423747,9.813769836,2.87155795,0.639972188,0.015216892,43.70524567,658.7628365
N-02-05-03 (28).wav,5,female,neutral,-498.7607,137.93759,-20.716373,14.385211,7.9231424,-11.286561,-8.798283,-11.0773115,-2.0152009,-13.105687,-4.4000764,-6.456242,-9.605232,0.007943531,-23.36549402,22.40241422,40.54717199,-99.60431161,140.1514836,-7.033574354,609.8139598,250.1480936,1774.276295,467.8433003,2870.92588,327.2073129,257.1209567,51.72618983,398.7829216,107.0481209,291.7348006,49.35089072,10.4461869,68.44581335,28.38804398,40.05776937,11.77311366,3.68106576,0.048367482,-0.579963281,-1.163257917,20.77187826,8.408871661,4.305549807,0.404136686,0.016931086,66.0926325,229.5805346
N-02-05-03 (29).wav,5,female,neutral,-455.39255,107.528145,-33.95299,-11.457251,-1.5027508,-16.16404,-4.8326826,-10.278651,-21.214018,-8.3277855,7.2874217,-0.2009817,-13.506612,0.006887178,-23.17392863,24.5562703,43.3941043,-102.5023568,145.8964611,-7.013819775,855.4012981,362.3816161,1828.516029,297.5396113,3008.292679,483.0027713,291.7077445,35.14787278,373.4868521,179.8458673,193.6409848,50.81596074,15.57521317,77.72011047,16.78171216,60.93839831,13.11648627,3.602539683,0.075391567,-0.953196836,-2.098720234,47.51058167,12.17096825,1.792265321,0.06260519,0.001338648,38.46224092,933.1951557
N-02-05-03 (3).wav,5,female,neutral,-446.69598,89.92522,-9.9123535,7.04512,-12.304712,-6.188077,-10.823591,-13.793329,-0.25517172,-13.597162,-4.564577,-9.280832,-21.403599,0.003790279,-20.93257572,24.85285813,49.01072364,-97.28103657,146.2917602,-12.1531458,714.773,341.8475743,1872.949927,499.6550784,2979.661692,471.6636022,308.1814024,54.59269437,448.3740728,209.4703133,238.9037595,52.17478472,16.50316811,79.32908071,12.25550967,67.07357104,15.89571197,3.796462585,0.088398259,-1.035563346,-3.422066159,16.05670418,2.364505395,0.646015566,0.381065696,0.038757991,80.51295118,960.6197431
N-02-05-03 (30).wav,5,female,neutral,-475.07556,108.84365,-24.638685,16.172377,-23.724321,-20.967793,0.12946315,-20.5538,-12.437823,-12.042022,-8.707569,-6.141366,-9.591258,0.004887402,-21.02117211,25.33596635,46.34789358,-91.47667925,137.8245728,-13.58822948,748.2712016,283.1545923,1726.976185,448.9948765,3077.277699,426.8521893,255.9623169,34.46486017,315.9427944,188.3177439,127.6250505,49.44834131,20.22142807,74.97107232,12.64310758,62.32796474,13.45960519,1.835759637,0.142344733,-0.788890863,-2.478889602,30.9250515,6.803590829,0.869277006,0.308883684,0.012474652,61.08072233,540.4500891
